mapping_key,target_kind,program_key,pack_key,pack_version,citation_key,compliance_key,material_key,fact_key,label,description,active
map_employment_fmla_notice_leave_dol_29_cfr_825,compliance_key,dol_employment_labor,employment.fmla_notice_leave,1,dol_29_cfr_825,ck_employment_fmla_notice_leave,,,FMLA Notice and Leave Administration to 29 CFR Part 825,Maps 29 CFR Part 825 to employment.fmla_notice_leave.,true
map_employment_fmla_notice_leave_dol_fmla_employment_guide,compliance_key,dol_employment_labor,employment.fmla_notice_leave,1,dol_fmla_employment_guide,ck_employment_fmla_notice_leave,,,FMLA Notice and Leave Administration to DOL Employment Law Guide - FMLA,Maps DOL Employment Law Guide - FMLA to employment.fmla_notice_leave.,true
map_employment_fmla_notice_leave_fmla_coverage_review_current,fact_key,dol_employment_labor,employment.fmla_notice_leave,1,dol_29_cfr_825,ck_employment_fmla_notice_leave,,fmla_coverage_review_current,FMLA Notice and Leave Administration to FMLA coverage review current,Maps FMLA coverage review current fact to employment.fmla_notice_leave.,true
map_employment_fmla_notice_leave_fmla_required_notice_posted,fact_key,dol_employment_labor,employment.fmla_notice_leave,1,dol_fmla_employment_guide,ck_employment_fmla_notice_leave,,fmla_required_notice_posted,FMLA Notice and Leave Administration to FMLA notice posted,Maps FMLA notice posted fact to employment.fmla_notice_leave.,true
map_employment_fmla_notice_leave_fmla_leave_file_complete,fact_key,dol_employment_labor,employment.fmla_notice_leave,1,dol_29_cfr_825,ck_employment_fmla_notice_leave,,fmla_leave_file_complete,FMLA Notice and Leave Administration to FMLA leave file complete,Maps FMLA leave file complete fact to employment.fmla_notice_leave.,true
