mapping_key,target_kind,program_key,pack_key,pack_version,citation_key,compliance_key,material_key,fact_key,label,description,active
map_title49_hazmat_loading_unloading_segregation_refere_1dc2b29e,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_203_179_202_22,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.203-179.202-22,Maps 49 CFR 179.203-179.202-22 to title49.hazmat.loading_unloading_segregation_reference (reference).,false
map_title49_hazmat_loading_unloading_segregation_refere_8ebee4a3,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220,Maps 49 CFR 179.220 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_31fc593e,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_1,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-1,Maps 49 CFR 179.220-1 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_11c1aeca,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_3,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-3,Maps 49 CFR 179.220-3 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_31f6aba1,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_4,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-4,Maps 49 CFR 179.220-4 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_536762a6,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_6,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-6,Maps 49 CFR 179.220-6 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_5ffca28a,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_7,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-7,Maps 49 CFR 179.220-7 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_acf413e2,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_8,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-8,Maps 49 CFR 179.220-8 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_9ebe5a02,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_9,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-9,Maps 49 CFR 179.220-9 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_402d8772,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_10,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-10,Maps 49 CFR 179.220-10 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_ecaca1fb,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_11,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-11,Maps 49 CFR 179.220-11 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_cd9754fb,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_13,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-13,Maps 49 CFR 179.220-13 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_52d71527,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_14,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-14,Maps 49 CFR 179.220-14 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_93abcf3c,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_15,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-15,Maps 49 CFR 179.220-15 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
map_title49_hazmat_loading_unloading_segregation_refere_b2fdffa4,compliance_key,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,t49_sec_179_220_16,ck_t49_hazmat_loading_unloading_segregation_reference,,,Title 49 Hazmat Rail Air Vessel Reference to 49 CFR 179.220-16,Maps 49 CFR 179.220-16 to title49.hazmat.loading_unloading_segregation_reference (reference).,true
