citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_subpart_174_c,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,General Handling and Loading Requirements,49 CFR Part 174 Subpart C,Mapping level candidate for 49 CFR Part 174 Subpart C. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-C,true,
t49_sec_174_55,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,General requirements.,49 CFR 174.55,Mapping level candidate for 49 CFR 174.55. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.55. Source: https://www.ecfr.gov/current/title-49/section-174.55,true,
t49_sec_174_57,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Cleaning cars.,49 CFR 174.57,Mapping level candidate for 49 CFR 174.57. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.57. Source: https://www.ecfr.gov/current/title-49/section-174.57,true,
t49_sec_174_59,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Marking and placarding of rail cars.,49 CFR 174.59,Mapping level candidate for 49 CFR 174.59. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.59. Source: https://www.ecfr.gov/current/title-49/section-174.59,true,
t49_sec_174_61,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Transport vehicles and freight containers on flat cars.,49 CFR 174.61,Mapping level candidate for 49 CFR 174.61. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.61. Source: https://www.ecfr.gov/current/title-49/section-174.61,true,
t49_sec_174_63,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Portable tanks, IM portable tanks, IBCs, Large Packagings, cargo tanks, and multi-unit tank car tanks.",49 CFR 174.63,Mapping level candidate for 49 CFR 174.63. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.63. Source: https://www.ecfr.gov/current/title-49/section-174.63,true,
t49_sec_174_67,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Tank car unloading.,49 CFR 174.67,Mapping level candidate for 49 CFR 174.67. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.67. Source: https://www.ecfr.gov/current/title-49/section-174.67,true,
t49_sec_174_81,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,Segregation of hazardous materials.,49 CFR 174.81,Mapping level candidate for 49 CFR 174.81. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart C > 49 CFR 174.81. Source: https://www.ecfr.gov/current/title-49/section-174.81,true,
t49_subpart_174_d,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"Handling of Placarded Rail Cars, Transport Vehicles and Freight Containers",49 CFR Part 174 Subpart D,Mapping level candidate for 49 CFR Part 174 Subpart D. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart D. Source: https://www.ecfr.gov/current/title-49/part-174/subpart-D,true,
t49_sec_174_82,phmsa_hmr,title49.hazmat.loading_unloading_segregation_reference,1,"General requirements for the handling of placarded rail cars, transport vehicles, freight containers, and bulk packages.",49 CFR 174.82,Mapping level candidate for 49 CFR 174.82. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter C > 49 CFR Part 174 > 49 CFR Part 174 Subpart D > 49 CFR 174.82. Source: https://www.ecfr.gov/current/title-49/section-174.82,true,
