citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_303_3,dot_title49_metadata,title49.transportation.citation_metadata,1,Application of this part.,49 CFR 303.3,Mapping level candidate for 49 CFR 303.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 303 > 49 CFR 303.3. Source: https://www.ecfr.gov/current/title-49/section-303.3,true,
t49_part_325,dot_title49_metadata,title49.transportation.citation_metadata,1,Compliance with Interstate Motor Carrier Noise Emission Standards,49 CFR Part 325,Mapping level candidate for 49 CFR Part 325. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325. Source: https://www.ecfr.gov/current/title-49/part-325,true,
t49_subpart_325_a,dot_title49_metadata,title49.transportation.citation_metadata,1,General Provisions,49 CFR Part 325 Subpart A,Mapping level candidate for 49 CFR Part 325 Subpart A. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart A. Source: https://www.ecfr.gov/current/title-49/part-325/subpart-A,true,
t49_sec_325_1,dot_title49_metadata,title49.transportation.citation_metadata,1,Scope of the rules in this part.,49 CFR 325.1,Mapping level candidate for 49 CFR 325.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart A > 49 CFR 325.1. Source: https://www.ecfr.gov/current/title-49/section-325.1,true,
t49_sec_325_3,dot_title49_metadata,title49.transportation.citation_metadata,1,Sec. 325.3 [Reserved],49 CFR 325.3,Mapping level candidate for 49 CFR 325.3. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart A > 49 CFR 325.3. Source: https://www.ecfr.gov/current/title-49/section-325.3,false,
t49_sec_325_5,dot_title49_metadata,title49.transportation.citation_metadata,1,Definitions.,49 CFR 325.5,Mapping level candidate for 49 CFR 325.5. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart A > 49 CFR 325.5. Source: https://www.ecfr.gov/current/title-49/section-325.5,true,
t49_sec_325_7,dot_title49_metadata,title49.transportation.citation_metadata,1,Allowable noise levels.,49 CFR 325.7,Mapping level candidate for 49 CFR 325.7. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart A > 49 CFR 325.7. Source: https://www.ecfr.gov/current/title-49/section-325.7,true,
t49_sec_325_9,dot_title49_metadata,title49.transportation.citation_metadata,1,Measurement tolerances.,49 CFR 325.9,Mapping level candidate for 49 CFR 325.9. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart A > 49 CFR 325.9. Source: https://www.ecfr.gov/current/title-49/section-325.9,true,
t49_subpart_325_b,dot_title49_metadata,title49.transportation.citation_metadata,1,Administrative Provisions,49 CFR Part 325 Subpart B,Mapping level candidate for 49 CFR Part 325 Subpart B. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart B. Source: https://www.ecfr.gov/current/title-49/part-325/subpart-B,true,
t49_sec_325_11,dot_title49_metadata,title49.transportation.citation_metadata,1,"Issuance, amendment, and revocation of the rules in this part.",49 CFR 325.11,Mapping level candidate for 49 CFR 325.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter A > 49 CFR Part 325 > 49 CFR Part 325 Subpart B > 49 CFR 325.11. Source: https://www.ecfr.gov/current/title-49/section-325.11,true,
