citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_510_6,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Administrative depositions.,49 CFR 510.6,Mapping level candidate for 49 CFR 510.6. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.6. Source: https://www.ecfr.gov/current/title-49/section-510.6,true,
t49_sec_510_7,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,General or special orders.,49 CFR 510.7,Mapping level candidate for 49 CFR 510.7. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.7. Source: https://www.ecfr.gov/current/title-49/section-510.7,true,
t49_sec_510_8,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Written requests for the production of documents and things.,49 CFR 510.8,Mapping level candidate for 49 CFR 510.8. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.8. Source: https://www.ecfr.gov/current/title-49/section-510.8,true,
t49_sec_510_9,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,"Motions to modify, limit, or quash process.",49 CFR 510.9,Mapping level candidate for 49 CFR 510.9. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.9. Source: https://www.ecfr.gov/current/title-49/section-510.9,true,
t49_sec_510_10,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Supplementation of responses to process.,49 CFR 510.10,Mapping level candidate for 49 CFR 510.10. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.10. Source: https://www.ecfr.gov/current/title-49/section-510.10,true,
t49_sec_510_11,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Fees.,49 CFR 510.11,Mapping level candidate for 49 CFR 510.11. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.11. Source: https://www.ecfr.gov/current/title-49/section-510.11,true,
t49_sec_510_12,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Remedies for failure to comply with compulsory process.,49 CFR 510.12,Mapping level candidate for 49 CFR 510.12. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 510 > 49 CFR 510.12. Source: https://www.ecfr.gov/current/title-49/section-510.12,true,
t49_part_511,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Adjudicative Procedures,49 CFR Part 511,Mapping level candidate for 49 CFR Part 511. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511. Source: https://www.ecfr.gov/current/title-49/part-511,true,
t49_subpart_511_a,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,"Scope of Rules; Nature of Adjudicative Proceedings, Definitions",49 CFR Part 511 Subpart A,Mapping level candidate for 49 CFR Part 511 Subpart A. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart A. Source: https://www.ecfr.gov/current/title-49/part-511/subpart-A,true,
t49_sec_511_1,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Scope of the rules.,49 CFR 511.1,Mapping level candidate for 49 CFR 511.1. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart A > 49 CFR 511.1. Source: https://www.ecfr.gov/current/title-49/section-511.1,true,
t49_sec_511_2,nhtsa_vehicle,title49.nhtsa.vehicle_standards_reference,1,Nature of adjudicative proceedings.,49 CFR 511.2,Mapping level candidate for 49 CFR 511.2. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter V > 49 CFR Part 511 > 49 CFR Part 511 Subpart A > 49 CFR 511.2. Source: https://www.ecfr.gov/current/title-49/section-511.2,true,
