citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_209_101,fra_rail,title49.rail.safety_reference,1,Civil penalties generally.,49 CFR 209.101,Mapping level candidate for 49 CFR 209.101. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.101. Source: https://www.ecfr.gov/current/title-49/section-209.101,true,
t49_sec_209_103,fra_rail,title49.rail.safety_reference,1,Minimum and maximum penalties.,49 CFR 209.103,Mapping level candidate for 49 CFR 209.103. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.103. Source: https://www.ecfr.gov/current/title-49/section-209.103,true,
t49_sec_209_105,fra_rail,title49.rail.safety_reference,1,Notice of probable violation.,49 CFR 209.105,Mapping level candidate for 49 CFR 209.105. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.105. Source: https://www.ecfr.gov/current/title-49/section-209.105,true,
t49_sec_209_107,fra_rail,title49.rail.safety_reference,1,Reply.,49 CFR 209.107,Mapping level candidate for 49 CFR 209.107. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.107. Source: https://www.ecfr.gov/current/title-49/section-209.107,true,
t49_sec_209_109,fra_rail,title49.rail.safety_reference,1,Payment of penalty; compromise.,49 CFR 209.109,Mapping level candidate for 49 CFR 209.109. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.109. Source: https://www.ecfr.gov/current/title-49/section-209.109,true,
t49_sec_209_111,fra_rail,title49.rail.safety_reference,1,Informal response and assessment.,49 CFR 209.111,Mapping level candidate for 49 CFR 209.111. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.111. Source: https://www.ecfr.gov/current/title-49/section-209.111,true,
t49_sec_209_113,fra_rail,title49.rail.safety_reference,1,Request for hearing.,49 CFR 209.113,Mapping level candidate for 49 CFR 209.113. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.113. Source: https://www.ecfr.gov/current/title-49/section-209.113,true,
t49_sec_209_115,fra_rail,title49.rail.safety_reference,1,Hearing.,49 CFR 209.115,Mapping level candidate for 49 CFR 209.115. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.115. Source: https://www.ecfr.gov/current/title-49/section-209.115,true,
t49_sec_209_117,fra_rail,title49.rail.safety_reference,1,Presiding officer's decision.,49 CFR 209.117,Mapping level candidate for 49 CFR 209.117. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.117. Source: https://www.ecfr.gov/current/title-49/section-209.117,true,
t49_sec_209_119,fra_rail,title49.rail.safety_reference,1,Assessment considerations.,49 CFR 209.119,Mapping level candidate for 49 CFR 209.119. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter II > 49 CFR Part 209 > 49 CFR Part 209 Subpart B > 49 CFR 209.119. Source: https://www.ecfr.gov/current/title-49/section-209.119,true,
