mapping_key,target_kind,program_key,pack_key,pack_version,citation_key,compliance_key,material_key,fact_key,label,description,active
map_osha_ppe_general_industry_osha_subpart_i_1910,compliance_key,osha_general_industry,osha.ppe_general_industry,1,osha_subpart_i_1910,ck_osha_ppe_general_industry,,,OSHA PPE General Industry to 29 CFR Part 1910 Subpart I,Maps 29 CFR Part 1910 Subpart I to osha.ppe_general_industry.,true
map_osha_ppe_general_industry_osha_sec_1910_132,compliance_key,osha_general_industry,osha.ppe_general_industry,1,osha_sec_1910_132,ck_osha_ppe_general_industry,,,OSHA PPE General Industry to 29 CFR 1910.132,Maps 29 CFR 1910.132 to osha.ppe_general_industry.,true
map_osha_ppe_general_industry_osha_ppe_hazard_assessment_current,fact_key,osha_general_industry,osha.ppe_general_industry,1,osha_sec_1910_132,ck_osha_ppe_general_industry,,osha_ppe_hazard_assessment_current,OSHA PPE General Industry to PPE hazard assessment current,Maps PPE hazard assessment current fact to osha.ppe_general_industry.,true
map_osha_ppe_general_industry_osha_ppe_required_items_available,fact_key,osha_general_industry,osha.ppe_general_industry,1,osha_subpart_i_1910,ck_osha_ppe_general_industry,,osha_ppe_required_items_available,OSHA PPE General Industry to Required PPE available,Maps Required PPE available fact to osha.ppe_general_industry.,true
map_osha_ppe_general_industry_osha_ppe_training_complete,fact_key,osha_general_industry,osha.ppe_general_industry,1,osha_sec_1910_132,ck_osha_ppe_general_industry,,osha_ppe_training_complete,OSHA PPE General Industry to PPE training complete,Maps PPE training complete fact to osha.ppe_general_industry.,true
