citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_subpart_107_g,phmsa_hmr,title49.hazmat.registration,1,Registration of Persons Who Offer or Transport Hazardous Materials,49 CFR Part 107 Subpart G,Mapping level candidate for 49 CFR Part 107 Subpart G. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G. Source: https://www.ecfr.gov/current/title-49/part-107/subpart-G,true,
t49_sec_107_601,phmsa_hmr,title49.hazmat.registration,1,Applicability.,49 CFR 107.601,Mapping level candidate for 49 CFR 107.601. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G > 49 CFR 107.601. Source: https://www.ecfr.gov/current/title-49/section-107.601,true,
t49_sec_107_606,phmsa_hmr,title49.hazmat.registration,1,Exceptions.,49 CFR 107.606,Mapping level candidate for 49 CFR 107.606. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G > 49 CFR 107.606. Source: https://www.ecfr.gov/current/title-49/section-107.606,true,
t49_sec_107_608,phmsa_hmr,title49.hazmat.registration,1,General registration requirements.,49 CFR 107.608,Mapping level candidate for 49 CFR 107.608. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G > 49 CFR 107.608. Source: https://www.ecfr.gov/current/title-49/section-107.608,true,
t49_sec_107_612,phmsa_hmr,title49.hazmat.registration,1,Amount of fee.,49 CFR 107.612,Mapping level candidate for 49 CFR 107.612. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G > 49 CFR 107.612. Source: https://www.ecfr.gov/current/title-49/section-107.612,true,
t49_sec_107_616,phmsa_hmr,title49.hazmat.registration,1,Payment procedures.,49 CFR 107.616,Mapping level candidate for 49 CFR 107.616. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G > 49 CFR 107.616. Source: https://www.ecfr.gov/current/title-49/section-107.616,true,
t49_sec_107_620,phmsa_hmr,title49.hazmat.registration,1,Recordkeeping requirements.,49 CFR 107.620,Mapping level candidate for 49 CFR 107.620. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter I > 49 CFR Subchapter A > 49 CFR Part 107 > 49 CFR Part 107 Subpart G > 49 CFR 107.620. Source: https://www.ecfr.gov/current/title-49/section-107.620,true,
