citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_subpart_391_f,fmcsa_fmcsr,title49.driver.qualification_file,1,Files and Records,49 CFR Part 391 Subpart F,Mapping level candidate for 49 CFR Part 391 Subpart F. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart F. Source: https://www.ecfr.gov/current/title-49/part-391/subpart-F,true,
t49_sec_391_51,fmcsa_fmcsr,title49.driver.qualification_file,1,General requirements for driver qualification files.,49 CFR 391.51,Mapping level candidate for 49 CFR 391.51. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart F > 49 CFR 391.51. Source: https://www.ecfr.gov/current/title-49/section-391.51,true,
t49_sec_391_53,fmcsa_fmcsr,title49.driver.qualification_file,1,Driver investigation history file.,49 CFR 391.53,Mapping level candidate for 49 CFR 391.53. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart F > 49 CFR 391.53. Source: https://www.ecfr.gov/current/title-49/section-391.53,true,
t49_sec_391_55,fmcsa_fmcsr,title49.driver.qualification_file,1,LCV Driver-Instructor qualification files.,49 CFR 391.55,Mapping level candidate for 49 CFR 391.55. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart F > 49 CFR 391.55. Source: https://www.ecfr.gov/current/title-49/section-391.55,true,
t49_subpart_391_g,fmcsa_fmcsr,title49.driver.qualification_file,1,Limited Exemptions,49 CFR Part 391 Subpart G,Mapping level candidate for 49 CFR Part 391 Subpart G. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G. Source: https://www.ecfr.gov/current/title-49/part-391/subpart-G,true,
t49_sec_391_61,fmcsa_fmcsr,title49.driver.qualification_file,1,"Drivers who were regularly employed before January 1, 1971.",49 CFR 391.61,Mapping level candidate for 49 CFR 391.61. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.61. Source: https://www.ecfr.gov/current/title-49/section-391.61,true,
t49_sec_391_62,fmcsa_fmcsr,title49.driver.qualification_file,1,Limited exemptions for intracity zone drivers.,49 CFR 391.62,Mapping level candidate for 49 CFR 391.62. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.62. Source: https://www.ecfr.gov/current/title-49/section-391.62,true,
t49_sec_391_63,fmcsa_fmcsr,title49.driver.qualification_file,1,Multiple-employer drivers.,49 CFR 391.63,Mapping level candidate for 49 CFR 391.63. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.63. Source: https://www.ecfr.gov/current/title-49/section-391.63,true,
t49_sec_391_64,fmcsa_fmcsr,title49.driver.qualification_file,1,Sec. 391.64 [Reserved],49 CFR 391.64,Mapping level candidate for 49 CFR 391.64. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.64. Source: https://www.ecfr.gov/current/title-49/section-391.64,false,
t49_sec_391_65,fmcsa_fmcsr,title49.driver.qualification_file,1,Drivers furnished by other motor carriers.,49 CFR 391.65,Mapping level candidate for 49 CFR 391.65. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.65. Source: https://www.ecfr.gov/current/title-49/section-391.65,true,
t49_sec_391_67,fmcsa_fmcsr,title49.driver.qualification_file,1,Farm vehicle drivers of articulated commercial motor vehicles.,49 CFR 391.67,Mapping level candidate for 49 CFR 391.67. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.67. Source: https://www.ecfr.gov/current/title-49/section-391.67,true,
t49_sec_391_68,fmcsa_fmcsr,title49.driver.qualification_file,1,Private motor carrier of passengers (nonbusiness).,49 CFR 391.68,Mapping level candidate for 49 CFR 391.68. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.68. Source: https://www.ecfr.gov/current/title-49/section-391.68,true,
t49_sec_391_69,fmcsa_fmcsr,title49.driver.qualification_file,1,Private motor carrier of passengers (business).,49 CFR 391.69,Mapping level candidate for 49 CFR 391.69. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.69. Source: https://www.ecfr.gov/current/title-49/section-391.69,true,
t49_sec_391_71,fmcsa_fmcsr,title49.driver.qualification_file,1,Sec. 391.71 [Reserved],49 CFR 391.71,Mapping level candidate for 49 CFR 391.71. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 391 > 49 CFR Part 391 Subpart G > 49 CFR 391.71. Source: https://www.ecfr.gov/current/title-49/section-391.71,false,
