citation_key,program_key,pack_key,pack_version,label,source_reference,description,active,supersedes_citation_key
t49_sec_380_305,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Employer responsibilities.,49 CFR 380.305,Mapping level candidate for 49 CFR 380.305. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart C > 49 CFR 380.305. Source: https://www.ecfr.gov/current/title-49/section-380.305,true,
t49_subpart_380_d,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Driver-Training Certification,49 CFR Part 380 Subpart D,Mapping level candidate for 49 CFR Part 380 Subpart D. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart D. Source: https://www.ecfr.gov/current/title-49/part-380/subpart-D,true,
t49_sec_380_401,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Certification document.,49 CFR 380.401,Mapping level candidate for 49 CFR 380.401. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart D > 49 CFR 380.401. Source: https://www.ecfr.gov/current/title-49/section-380.401,true,
t49_subpart_380_e,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Subpart E [Reserved],49 CFR Part 380 Subpart E,Mapping level candidate for 49 CFR Part 380 Subpart E. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart E. Source: https://www.ecfr.gov/current/title-49/part-380/subpart-E,false,
t49_subpart_380_f,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,"Entry-Level Driver Training Requirements On and After February 7, 2022",49 CFR Part 380 Subpart F,Mapping level candidate for 49 CFR Part 380 Subpart F. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart F. Source: https://www.ecfr.gov/current/title-49/part-380/subpart-F,true,
t49_sec_380_600,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Compliance date for training requirements for entry-level drivers.,49 CFR 380.600,Mapping level candidate for 49 CFR 380.600. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart F > 49 CFR 380.600. Source: https://www.ecfr.gov/current/title-49/section-380.600,true,
t49_sec_380_601,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Purpose and scope.,49 CFR 380.601,Mapping level candidate for 49 CFR 380.601. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart F > 49 CFR 380.601. Source: https://www.ecfr.gov/current/title-49/section-380.601,true,
t49_sec_380_603,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Applicability.,49 CFR 380.603,Mapping level candidate for 49 CFR 380.603. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart F > 49 CFR 380.603. Source: https://www.ecfr.gov/current/title-49/section-380.603,true,
t49_sec_380_605,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Definitions.,49 CFR 380.605,Mapping level candidate for 49 CFR 380.605. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart F > 49 CFR 380.605. Source: https://www.ecfr.gov/current/title-49/section-380.605,true,
t49_sec_380_609,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,General entry-level driver training requirements.,49 CFR 380.609,Mapping level candidate for 49 CFR 380.609. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart F > 49 CFR 380.609. Source: https://www.ecfr.gov/current/title-49/section-380.609,true,
t49_subpart_380_g,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,"Registry of Entry-Level Driver Training Providers On and After February 7, 2022",49 CFR Part 380 Subpart G,Mapping level candidate for 49 CFR Part 380 Subpart G. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G. Source: https://www.ecfr.gov/current/title-49/part-380/subpart-G,true,
t49_sec_380_700,fmcsa_fmcsr,title49.driver.entry_level_driver_training,1,Scope.,49 CFR 380.700,Mapping level candidate for 49 CFR 380.700. Hierarchy: 49 CFR Subtitle B > 49 CFR Chapter III > 49 CFR Subchapter B > 49 CFR Part 380 > 49 CFR Part 380 Subpart G > 49 CFR 380.700. Source: https://www.ecfr.gov/current/title-49/section-380.700,true,
